step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,error_balance_orig,error_balance_dest,step_sin,step_cos
1,86204.31,0.0,0.0,941198.26,4619798.56,False,True,False,False,False,86204.31,3592395.9899999998,0.25881904510252074,0.9659258262890683
1,1234.0,0.0,0.0,29906.0,7550.03,False,True,False,False,False,1234.0,-23589.97,0.25881904510252074,0.9659258262890683
1,18288.91,0.0,0.0,858090.28,2107778.11,False,True,False,False,False,18288.91,1231398.92,0.25881904510252074,0.9659258262890683
1,248979.22,0.0,0.0,1103644.22,1517262.16,False,True,False,False,False,248979.22,164638.71999999994,0.25881904510252074,0.9659258262890683
1,126774.5,0.0,0.0,1242496.63,2025098.66,False,True,False,False,False,126774.5,655827.53,0.25881904510252074,0.9659258262890683
1,38428.19,0.0,0.0,43524.89,122750.49,False,True,False,False,False,38428.19,40797.41,0.25881904510252074,0.9659258262890683
1,109732.52,0.0,0.0,8244985.62,10700000.0,False,True,False,False,False,109732.52,2345281.86,0.25881904510252074,0.9659258262890683
1,17851.54,0.0,0.0,32353.0,0.0,False,True,False,False,False,17851.54,-50204.54,0.25881904510252074,0.9659258262890683
1,5223.97,0.0,0.0,10429.69,23568.91,False,True,False,False,False,5223.97,7915.249999999999,0.25881904510252074,0.9659258262890683
1,63807.17,0.0,0.0,558216.18,1186556.81,False,True,False,False,False,63807.17,564533.46,0.25881904510252074,0.9659258262890683
1,406297.68,0.0,0.0,882606.73,971418.91,False,True,False,False,False,406297.68,-317485.49999999994,0.25881904510252074,0.9659258262890683
1,4779.93,121.0,0.0,0.0,0.0,False,False,False,True,False,4658.93,-4779.93,0.25881904510252074,0.9659258262890683
1,16631.14,0.0,0.0,89102.55,1015132.48,False,False,False,False,True,16631.14,909398.7899999999,0.25881904510252074,0.9659258262890683
1,2771.16,60721.0,57949.84,0.0,0.0,False,False,False,True,False,-3.637978807091713e-12,-2771.16,0.25881904510252074,0.9659258262890683
1,3154.06,24239.0,21084.94,0.0,0.0,False,False,False,True,False,-1.3642420526593924e-12,-3154.06,0.25881904510252074,0.9659258262890683
1,7813.63,21084.94,13271.31,0.0,0.0,False,False,False,True,False,9.094947017729282e-13,-7813.63,0.25881904510252074,0.9659258262890683
1,360.13,38939.0,38578.87,0.0,0.0,False,False,False,True,False,2.6147972675971687e-12,-360.13,0.25881904510252074,0.9659258262890683
1,431381.17,40481.0,0.0,55566.0,3554299.27,False,True,False,False,False,390900.17,3067352.1,0.25881904510252074,0.9659258262890683
1,43670.84,0.0,0.0,79331.08,215851.28,False,False,False,False,True,43670.84,92849.36000000002,0.25881904510252074,0.9659258262890683
1,7342.63,19443.0,12100.37,0.0,0.0,False,False,False,True,False,9.094947017729282e-13,-7342.63,0.25881904510252074,0.9659258262890683
1,7417.09,843.0,0.0,0.0,0.0,False,False,False,True,False,6574.09,-7417.09,0.25881904510252074,0.9659258262890683
1,8865.26,84415.83,75550.57,0.0,0.0,False,False,False,True,False,5.4569682106375694e-12,-8865.26,0.25881904510252074,0.9659258262890683
1,213490.87,75550.57,0.0,508139.13,0.0,False,True,False,False,False,137940.3,-721630.0,0.25881904510252074,0.9659258262890683
1,7444.4,31902.57,24458.17,0.0,0.0,False,False,False,True,False,-1.8189894035458565e-12,-7444.4,0.25881904510252074,0.9659258262890683
1,287265.38,24458.17,0.0,486947.17,3554299.27,False,True,False,False,False,262807.21,2780086.72,0.25881904510252074,0.9659258262890683
1,6432.26,0.0,0.0,0.0,0.0,False,False,False,True,False,6432.26,-6432.26,0.25881904510252074,0.9659258262890683
1,8690.86,29772.0,21081.14,0.0,0.0,False,False,False,True,False,0.0,-8690.86,0.25881904510252074,0.9659258262890683
1,3791.28,32463.0,28671.72,0.0,0.0,False,False,False,True,False,1.3642420526593924e-12,-3791.28,0.25881904510252074,0.9659258262890683
1,4111.34,128052.0,123940.66,0.0,0.0,False,False,False,True,False,3.637978807091713e-12,-4111.34,0.25881904510252074,0.9659258262890683
1,7163.9,114219.94,107056.04,0.0,0.0,False,False,False,True,False,-9.094947017729282e-12,-7163.9,0.25881904510252074,0.9659258262890683
1,6557.51,107056.04,100498.52,0.0,0.0,False,False,False,True,False,-0.009999999989304342,-6557.51,0.25881904510252074,0.9659258262890683
1,17348.25,100498.52,83150.27,0.0,0.0,False,False,False,True,False,0.0,-17348.25,0.25881904510252074,0.9659258262890683
1,1586.28,83150.27,81564.0,0.0,0.0,False,False,False,True,False,0.009999999995898179,-1586.28,0.25881904510252074,0.9659258262890683
1,6811.97,81564.0,74752.02,0.0,0.0,False,False,False,True,False,-0.009999999995670805,-6811.97,0.25881904510252074,0.9659258262890683
1,36651.07,74752.02,38100.95,0.0,0.0,False,False,False,True,False,-7.275957614183426e-12,-36651.07,0.25881904510252074,0.9659258262890683
1,4804.68,38100.95,33296.27,0.0,0.0,False,False,False,True,False,0.0,-4804.68,0.25881904510252074,0.9659258262890683
1,19375.5,33296.27,13920.76,0.0,0.0,False,False,False,True,False,-0.00999999999476131,-19375.5,0.25881904510252074,0.9659258262890683
1,13833.75,13920.76,87.01,0.0,0.0,False,False,False,True,False,0.0,-13833.75,0.25881904510252074,0.9659258262890683
1,21008.52,87.01,0.0,0.0,0.0,False,False,False,True,False,20921.510000000002,-21008.52,0.25881904510252074,0.9659258262890683
1,22043.92,0.0,0.0,0.0,0.0,False,False,False,True,False,22043.92,-22043.92,0.25881904510252074,0.9659258262890683
1,32635.14,0.0,0.0,0.0,0.0,False,False,False,True,False,32635.14,-32635.14,0.25881904510252074,0.9659258262890683
1,11438.39,0.0,0.0,0.0,0.0,False,False,False,True,False,11438.39,-11438.39,0.25881904510252074,0.9659258262890683
1,13527.16,0.0,0.0,0.0,0.0,False,False,False,True,False,13527.16,-13527.16,0.25881904510252074,0.9659258262890683
1,11881.78,0.0,0.0,0.0,0.0,False,False,False,True,False,11881.78,-11881.78,0.25881904510252074,0.9659258262890683
1,9805.46,0.0,0.0,0.0,0.0,False,False,False,True,False,9805.46,-9805.46,0.25881904510252074,0.9659258262890683
1,9470.85,0.0,0.0,0.0,0.0,False,False,False,True,False,9470.85,-9470.85,0.25881904510252074,0.9659258262890683
1,20560.86,0.0,0.0,0.0,0.0,False,False,False,True,False,20560.86,-20560.86,0.25881904510252074,0.9659258262890683
1,13679.84,0.0,0.0,0.0,0.0,False,False,False,True,False,13679.84,-13679.84,0.25881904510252074,0.9659258262890683
1,15448.0,0.0,0.0,0.0,0.0,False,False,False,True,False,15448.0,-15448.0,0.25881904510252074,0.9659258262890683
1,1987.4,0.0,0.0,0.0,0.0,False,False,False,True,False,1987.4,-1987.4,0.25881904510252074,0.9659258262890683
1,4145.04,97168.0,93022.96,0.0,0.0,False,False,False,True,False,6.366462912410498e-12,-4145.04,0.25881904510252074,0.9659258262890683
1,3511.45,11310.0,7798.55,0.0,0.0,False,False,False,True,False,0.0,-3511.45,0.25881904510252074,0.9659258262890683
1,1118.1,9041.0,7922.9,0.0,0.0,False,False,False,True,False,-4.547473508864641e-13,-1118.1,0.25881904510252074,0.9659258262890683
1,15.06,204682.0,204666.94,0.0,0.0,False,False,False,True,False,2.3288038164537284e-12,-15.06,0.25881904510252074,0.9659258262890683
1,352568.35,9945.0,362513.35,2624106.46,5515763.34,True,False,False,False,False,705136.7,2539088.53,0.25881904510252074,0.9659258262890683
1,3043.27,36369.0,33325.73,0.0,0.0,False,False,False,True,False,3.183231456205249e-12,-3043.27,0.25881904510252074,0.9659258262890683
1,9758.09,21217.0,11458.91,0.0,0.0,False,False,False,True,False,0.0,-9758.09,0.25881904510252074,0.9659258262890683
1,5924.89,1518.0,0.0,0.0,0.0,False,False,False,True,False,4406.89,-5924.89,0.25881904510252074,0.9659258262890683
1,9550.43,4021.0,0.0,0.0,0.0,False,False,False,True,False,5529.43,-9550.43,0.25881904510252074,0.9659258262890683
1,4355.66,120.0,0.0,0.0,0.0,False,False,False,True,False,4235.66,-4355.66,0.25881904510252074,0.9659258262890683
1,6973.12,50015.0,43041.88,81953.08,122750.49,False,False,True,False,False,-2.7284841053187847e-12,33824.29,0.25881904510252074,0.9659258262890683
1,2358.63,70824.0,68465.37,0.0,0.0,False,False,False,True,False,-4.547473508864641e-12,-2358.63,0.25881904510252074,0.9659258262890683
1,374.36,15237.0,14862.64,62904.98,353532.56,False,False,True,False,False,-5.684341886080801e-13,290253.22000000003,0.25881904510252074,0.9659258262890683
1,8946.63,95066.0,86119.37,0.0,0.0,False,False,False,True,False,-5.4569682106375694e-12,-8946.63,0.25881904510252074,0.9659258262890683
1,20573.4,24641.0,4067.6,0.0,0.0,False,False,False,True,False,0.0,-20573.4,0.25881904510252074,0.9659258262890683
1,8358.12,293.0,0.0,0.0,0.0,False,False,False,True,False,8065.120000000001,-8358.12,0.25881904510252074,0.9659258262890683
1,1006.76,696008.0,695001.24,0.0,0.0,False,False,False,True,False,-9.322320693172514e-12,-1006.76,0.25881904510252074,0.9659258262890683
1,10498.05,16730.0,6231.95,0.0,0.0,False,False,False,True,False,0.0,-10498.05,0.25881904510252074,0.9659258262890683
1,463722.76,349.0,0.0,18285.39,185389.8,False,False,False,False,True,463373.76,-296618.35000000003,0.25881904510252074,0.9659258262890683
1,138857.19,109473.0,0.0,1027402.57,4619798.56,False,False,False,False,True,29384.190000000002,3453538.8,0.25881904510252074,0.9659258262890683
1,5184.9,283509.0,278324.1,0.0,0.0,False,False,False,True,False,-2.3646862246096134e-11,-5184.9,0.25881904510252074,0.9659258262890683
1,3626.96,23506.0,19879.04,0.0,0.0,False,False,False,True,False,9.094947017729282e-13,-3626.96,0.25881904510252074,0.9659258262890683
1,282.42,30603.0,30320.58,0.0,0.0,False,False,False,True,False,1.7621459846850485e-12,-282.42,0.25881904510252074,0.9659258262890683
1,8703.54,137782.0,129078.46,63279.34,353532.56,False,False,True,False,False,7.275957614183426e-12,281549.68,0.25881904510252074,0.9659258262890683
1,3673.1,30507.0,26833.9,0.0,0.0,False,False,False,True,False,1.3642420526593924e-12,-3673.1,0.25881904510252074,0.9659258262890683
1,9800.58,12617.16,2816.58,0.0,0.0,False,False,False,True,False,0.0,-9800.58,0.25881904510252074,0.9659258262890683
1,88987.11,2816.58,0.0,696184.96,2719172.89,False,True,False,False,False,86170.53,1934000.82,0.25881904510252074,0.9659258262890683
1,4227.19,36054.0,31826.81,0.0,0.0,False,False,False,True,False,9.094947017729282e-13,-4227.19,0.25881904510252074,0.9659258262890683
1,2881.51,90250.0,87368.49,0.0,0.0,False,False,False,True,False,5.4569682106375694e-12,-2881.51,0.25881904510252074,0.9659258262890683
1,4376.46,9809.0,5432.54,0.0,0.0,False,False,False,True,False,0.0,-4376.46,0.25881904510252074,0.9659258262890683
1,11656.12,10181.0,0.0,0.0,0.0,False,False,False,True,False,1475.1200000000008,-11656.12,0.25881904510252074,0.9659258262890683
1,345698.98,40419.0,0.0,20489.94,157982.12,False,False,False,False,True,305279.98,-208206.8,0.25881904510252074,0.9659258262890683
1,3292.21,20484.0,17191.79,0.0,0.0,False,False,False,True,False,9.094947017729282e-13,-3292.21,0.25881904510252074,0.9659258262890683
1,7367.06,14528.0,7160.94,0.0,0.0,False,False,False,True,False,0.0,-7367.06,0.25881904510252074,0.9659258262890683
1,2937.34,19703.0,16765.66,0.0,0.0,False,False,False,True,False,0.0,-2937.34,0.25881904510252074,0.9659258262890683
1,1150.14,21634.0,20483.86,15653.66,23568.91,False,False,True,False,False,6.821210263296962e-13,6765.11,0.25881904510252074,0.9659258262890683
1,3563.36,185397.0,181833.64,0.0,0.0,False,False,False,True,False,1.4097167877480388e-11,-3563.36,0.25881904510252074,0.9659258262890683
1,2380.46,101428.0,99047.54,0.0,0.0,False,False,False,True,False,-6.366462912410498e-12,-2380.46,0.25881904510252074,0.9659258262890683
1,2266.02,64757.92,62491.91,0.0,0.0,False,False,False,True,False,0.0100000000052205,-2266.02,0.25881904510252074,0.9659258262890683
1,32132.45,62491.91,30359.46,59605.0,0.0,False,False,False,False,True,-3.637978807091713e-12,-91737.45,0.25881904510252074,0.9659258262890683
1,51627.39,30359.46,0.0,81243.0,32092.07,False,False,False,False,True,21267.93,-100778.32,0.25881904510252074,0.9659258262890683
1,62073.54,0.0,0.0,228702.01,1363368.51,False,False,False,False,True,62073.54,1072592.96,0.25881904510252074,0.9659258262890683
1,13614.91,0.0,0.0,30195.0,0.0,False,False,False,False,True,13614.91,-43809.91,0.25881904510252074,0.9659258262890683
1,2290.73,0.0,0.0,79471.66,42450.71,False,False,False,False,True,2290.73,-39311.68000000001,0.25881904510252074,0.9659258262890683
1,637161.0,0.0,0.0,1166259.76,4619798.56,False,False,False,False,True,637161.0,2816377.8,0.25881904510252074,0.9659258262890683
1,639378.37,0.0,0.0,753824.15,3420103.09,False,False,False,False,True,639378.37,2026900.5699999998,0.25881904510252074,0.9659258262890683
1,34390.85,0.0,0.0,90214.97,66575.5,False,False,False,False,True,34390.85,-58030.32,0.25881904510252074,0.9659258262890683
1,1867849.02,0.0,0.0,2271538.11,5515763.34,False,False,False,False,True,1867849.02,1376376.21,0.25881904510252074,0.9659258262890683
1,1193410.46,0.0,0.0,16500000.0,19200000.0,False,False,False,False,True,1193410.46,1506589.54,0.25881904510252074,0.9659258262890683
1,348186.2,0.0,0.0,774212.55,3554299.27,False,False,False,False,True,348186.2,2431900.5199999996,0.25881904510252074,0.9659258262890683
1,1440296.14,0.0,0.0,17700000.0,19200000.0,False,False,False,False,True,1440296.14,59703.8600000001,0.25881904510252074,0.9659258262890683
1,799483.57,0.0,0.0,1122398.75,3554299.27,False,False,False,False,True,799483.57,1632416.9500000002,0.25881904510252074,0.9659258262890683
1,969631.31,0.0,0.0,2134967.54,6453430.91,False,False,False,False,True,969631.31,3348832.06,0.25881904510252074,0.9659258262890683
1,483544.3,0.0,0.0,876379.19,2107778.11,False,False,False,False,True,483544.3,747854.6199999999,0.25881904510252074,0.9659258262890683
1,326349.91,0.0,0.0,778150.49,1254956.07,False,False,False,False,True,326349.91,150455.6700000001,0.25881904510252074,0.9659258262890683
1,7546.88,51368.0,43821.12,11353.0,252055.24,False,False,True,False,False,2.7284841053187847e-12,233155.36,0.25881904510252074,0.9659258262890683
1,2469.75,43821.12,41351.37,0.0,0.0,False,False,False,True,False,0.0,-2469.75,0.25881904510252074,0.9659258262890683
1,1741.24,80942.0,79200.76,366188.92,157982.12,False,False,True,False,False,-5.229594535194337e-12,-209948.03999999998,0.25881904510252074,0.9659258262890683
1,553.25,7522.0,6968.75,0.0,0.0,False,False,False,True,False,0.0,-553.25,0.25881904510252074,0.9659258262890683
1,6606.31,6968.75,362.44,0.0,0.0,False,False,False,True,False,0.0,-6606.31,0.25881904510252074,0.9659258262890683
1,2075.94,110403.0,108327.06,0.0,0.0,False,False,False,True,False,-2.2737367544323206e-12,-2075.94,0.25881904510252074,0.9659258262890683
1,84212.94,53199.0,0.0,0.0,84212.94,False,False,False,False,True,31013.940000000002,0.0,0.25881904510252074,0.9659258262890683
1,312108.51,0.0,0.0,8043910.53,12500000.0,False,True,False,False,False,312108.51,4143980.96,0.25881904510252074,0.9659258262890683
1,1647.93,70889.0,69241.07,0.0,0.0,False,False,False,True,False,7.048583938740194e-12,-1647.93,0.25881904510252074,0.9659258262890683
1,3533.32,38211.0,34677.68,0.0,0.0,False,False,False,True,False,4.547473508864641e-13,-3533.32,0.25881904510252074,0.9659258262890683
1,7659.86,544.0,0.0,0.0,0.0,False,False,False,True,False,7115.86,-7659.86,0.25881904510252074,0.9659258262890683
1,7203.07,290775.55,283572.48,0.0,0.0,False,False,False,True,False,-7.275957614183426e-12,-7203.07,0.25881904510252074,0.9659258262890683
1,116206.75,283572.48,167365.73,216670.1,500631.71,False,True,False,False,False,2.9103830456733704e-11,167754.86,0.25881904510252074,0.9659258262890683
1,30331.38,167365.73,137034.36,105733.69,1015132.48,False,True,False,False,False,0.009999999976571416,879067.41,0.25881904510252074,0.9659258262890683
1,2063.77,16064.0,14000.23,0.0,0.0,False,False,False,True,False,-4.547473508864641e-13,-2063.77,0.25881904510252074,0.9659258262890683
1,3035.35,26657.0,23621.65,0.0,0.0,False,False,False,True,False,1.3642420526593924e-12,-3035.35,0.25881904510252074,0.9659258262890683
1,123797.1,23621.65,0.0,153674.01,557537.26,False,True,False,False,False,100175.45000000001,280066.15,0.25881904510252074,0.9659258262890683
1,8233.25,7024.0,0.0,14673.0,12901.08,False,False,True,False,False,1209.25,-10005.17,0.25881904510252074,0.9659258262890683
1,2271.34,31346.0,29074.66,0.0,0.0,False,False,False,True,False,0.0,-2271.34,0.25881904510252074,0.9659258262890683
1,3801.74,73616.2,69814.46,0.0,0.0,False,False,False,True,False,9.094947017729282e-12,-3801.74,0.25881904510252074,0.9659258262890683
1,1530.83,69814.46,68283.63,0.0,0.0,False,False,False,True,False,-1.8189894035458565e-12,-1530.83,0.25881904510252074,0.9659258262890683
1,4833.96,41005.0,36171.04,0.0,0.0,False,False,False,True,False,9.094947017729282e-13,-4833.96,0.25881904510252074,0.9659258262890683
1,5842.61,40.0,0.0,0.0,0.0,False,False,False,True,False,5802.61,-5842.61,0.25881904510252074,0.9659258262890683
1,2871.89,653.0,0.0,0.0,0.0,False,False,False,True,False,2218.89,-2871.89,0.25881904510252074,0.9659258262890683
1,5297.36,82134.0,76836.64,31443.78,189534.74,False,False,True,False,False,-9.094947017729282e-13,152793.6,0.25881904510252074,0.9659258262890683
1,621561.65,123122.0,0.0,0.0,3997768.55,False,False,False,False,True,498439.65,3376206.9,0.25881904510252074,0.9659258262890683
1,829.07,11199.0,10369.93,0.0,0.0,False,False,False,True,False,3.410605131648481e-13,-829.07,0.25881904510252074,0.9659258262890683
1,3418.07,260.0,0.0,0.0,0.0,False,False,False,True,False,3158.07,-3418.07,0.25881904510252074,0.9659258262890683
1,41924.75,0.0,0.0,132870.39,32092.07,False,True,False,False,False,41924.75,-142703.07,0.25881904510252074,0.9659258262890683
1,173597.57,0.0,0.0,3104598.86,6453430.91,False,True,False,False,False,173597.57,3175234.4800000004,0.25881904510252074,0.9659258262890683
1,77642.84,0.0,0.0,416103.33,9291619.62,False,True,False,False,False,77642.84,8797873.45,0.25881904510252074,0.9659258262890683
1,144964.23,0.0,0.0,785172.07,2719172.89,False,True,False,False,False,144964.23,1789036.5900000003,0.25881904510252074,0.9659258262890683
1,94038.9,0.0,0.0,136065.07,1015132.48,False,True,False,False,False,94038.9,785028.5099999999,0.25881904510252074,0.9659258262890683
1,26051.33,0.0,0.0,28479.11,1891.79,False,True,False,False,False,26051.33,-52638.65,0.25881904510252074,0.9659258262890683
1,134143.27,0.0,0.0,1754894.42,3940085.21,False,True,False,False,False,134143.27,2051047.52,0.25881904510252074,0.9659258262890683
1,497424.19,0.0,0.0,930136.3,2719172.89,False,True,False,False,False,497424.19,1291612.4000000001,0.25881904510252074,0.9659258262890683
1,607616.73,0.0,0.0,1359923.49,2107778.11,False,True,False,False,False,607616.73,140237.8899999999,0.25881904510252074,0.9659258262890683
1,681093.57,0.0,0.0,844302.4,1412484.09,False,True,False,False,False,681093.57,-112911.87999999989,0.25881904510252074,0.9659258262890683
1,114057.61,0.0,0.0,1427560.49,2719172.89,False,True,False,False,False,114057.61,1177554.79,0.25881904510252074,0.9659258262890683
1,205279.62,0.0,0.0,1541618.1,2719172.89,False,True,False,False,False,205279.62,972275.17,0.25881904510252074,0.9659258262890683
1,173512.93,0.0,0.0,8354718.14,10700000.0,False,True,False,False,False,173512.93,2171768.93,0.25881904510252074,0.9659258262890683
1,166817.98,0.0,0.0,721630.0,0.0,False,True,False,False,False,166817.98,-888447.98,0.25881904510252074,0.9659258262890683
1,113283.13,0.0,0.0,123001.91,215851.28,False,True,False,False,False,113283.13,-20433.76000000001,0.25881904510252074,0.9659258262890683
1,179030.05,0.0,0.0,1357232.47,2107965.39,False,True,False,False,False,179030.05,571702.8700000001,0.25881904510252074,0.9659258262890683
1,94332.0,0.0,0.0,621561.65,3997768.55,False,True,False,False,False,94332.0,3281874.9,0.25881904510252074,0.9659258262890683
1,141111.15,0.0,0.0,622023.34,1186556.81,False,True,False,False,False,141111.15,423422.32000000007,0.25881904510252074,0.9659258262890683
1,45756.23,0.0,0.0,1393202.52,3420103.09,False,True,False,False,False,45756.23,1981144.3399999999,0.25881904510252074,0.9659258262890683
1,6039.61,0.0,0.0,31164.0,37203.61,False,True,False,False,False,6039.61,9.094947017729282e-13,0.25881904510252074,0.9659258262890683
1,46261.02,0.0,0.0,85758.95,52415.15,False,True,False,False,False,46261.02,-79604.81999999999,0.25881904510252074,0.9659258262890683
1,312471.16,0.0,0.0,1803420.75,4619798.56,False,True,False,False,False,312471.16,2503906.6499999994,0.25881904510252074,0.9659258262890683
1,195490.04,0.0,0.0,1104500.4,1254956.07,False,True,False,False,False,195490.04,-45034.36999999985,0.25881904510252074,0.9659258262890683
1,107308.84,0.0,0.0,124605.82,66575.5,False,True,False,False,False,107308.84,-165339.16,0.25881904510252074,0.9659258262890683
1,48252.82,0.0,0.0,1889037.69,3940085.21,False,True,False,False,False,48252.82,2002794.7,0.25881904510252074,0.9659258262890683
1,25674.03,0.0,0.0,30563.0,6830.83,False,True,False,False,False,25674.03,-49406.2,0.25881904510252074,0.9659258262890683
1,63830.49,0.0,0.0,412307.54,55974.56,False,True,False,False,False,63830.49,-420163.47,0.25881904510252074,0.9659258262890683
1,96178.8,0.0,0.0,111973.96,277515.05,False,True,False,False,False,96178.8,69362.28999999996,0.25881904510252074,0.9659258262890683
1,155122.86,0.0,0.0,367930.17,157982.12,False,True,False,False,False,155122.86,-365070.91,0.25881904510252074,0.9659258262890683
1,171757.76,0.0,0.0,205811.8,0.0,False,True,False,False,False,171757.76,-377569.56,0.25881904510252074,0.9659258262890683
1,8809.04,0.0,0.0,137034.36,1363368.51,False,True,False,False,False,8809.04,1217525.1099999999,0.25881904510252074,0.9659258262890683
1,27320.2,0.0,0.0,79191.11,0.0,False,True,False,False,False,27320.2,-106511.31,0.25881904510252074,0.9659258262890683
1,517915.91,0.0,0.0,4404060.84,22190.99,False,True,False,False,False,517915.91,-4899785.76,0.25881904510252074,0.9659258262890683
1,34629.16,0.0,0.0,38735.74,0.0,False,True,False,False,False,34629.16,-73364.9,0.25881904510252074,0.9659258262890683
1,94296.25,0.0,0.0,336692.95,1178808.14,False,True,False,False,False,94296.25,747818.94,0.25881904510252074,0.9659258262890683
1,285360.06,0.0,0.0,715893.66,3997768.55,False,True,False,False,False,285360.06,2996514.8299999996,0.25881904510252074,0.9659258262890683
1,161445.91,0.0,0.0,277471.11,557537.26,False,True,False,False,False,161445.91,118620.24000000002,0.25881904510252074,0.9659258262890683
1,386683.04,0.0,0.0,1352623.44,1517262.16,False,True,False,False,False,386683.04,-222044.32,0.25881904510252074,0.9659258262890683
1,169854.57,0.0,0.0,8528231.07,10700000.0,False,True,False,False,False,169854.57,2001914.3599999996,0.25881904510252074,0.9659258262890683
1,126167.7,0.0,0.0,3278196.43,6453430.91,False,True,False,False,False,126167.7,3049066.78,0.25881904510252074,0.9659258262890683
1,152757.58,0.0,0.0,8356019.04,12500000.0,False,True,False,False,False,152757.58,3991223.38,0.25881904510252074,0.9659258262890683
1,49661.18,0.0,0.0,1937290.51,3940085.21,False,True,False,False,False,49661.18,1953133.52,0.25881904510252074,0.9659258262890683
1,73513.5,0.0,0.0,236639.0,424250.45,False,True,False,False,False,73513.5,114097.95000000001,0.25881904510252074,0.9659258262890683
1,166335.32,0.0,0.0,1739306.48,1517262.16,False,True,False,False,False,166335.32,-388379.6400000001,0.25881904510252074,0.9659258262890683
1,234268.82,0.0,0.0,310152.51,424250.45,False,True,False,False,False,234268.82,-120170.88,0.25881904510252074,0.9659258262890683
1,306280.12,0.0,0.0,1536262.52,2107965.39,False,True,False,False,False,306280.12,265422.7500000001,0.25881904510252074,0.9659258262890683
1,194620.68,0.0,0.0,610710.98,3461666.05,False,True,False,False,False,194620.68,2656334.3899999997,0.25881904510252074,0.9659258262890683
1,128278.74,0.0,0.0,8508776.62,12500000.0,False,True,False,False,False,128278.74,3862944.6400000006,0.25881904510252074,0.9659258262890683
1,256773.54,0.0,0.0,888447.97,0.0,False,True,False,False,False,256773.54,-1145221.51,0.25881904510252074,0.9659258262890683
1,105759.12,0.0,0.0,332876.84,500631.71,False,True,False,False,False,105759.12,61995.75,0.25881904510252074,0.9659258262890683
1,59390.46,0.0,0.0,73791.34,965870.05,False,True,False,False,False,59390.46,832688.2500000001,0.25881904510252074,0.9659258262890683
1,131991.26,0.0,0.0,1145221.51,0.0,False,True,False,False,False,131991.26,-1277212.77,0.25881904510252074,0.9659258262890683
1,65025.3,0.0,0.0,133181.81,965870.05,False,True,False,False,False,65025.3,767662.94,0.25881904510252074,0.9659258262890683
1,82054.36,0.0,0.0,174795.14,32092.07,False,True,False,False,False,82054.36,-224757.43,0.25881904510252074,0.9659258262890683
1,69708.79,0.0,0.0,71982.88,353532.56,False,True,False,False,False,69708.79,211840.89,0.25881904510252074,0.9659258262890683
1,9104.26,0.0,0.0,10623.0,19727.26,False,True,False,False,False,9104.26,-1.8189894035458565e-12,0.25881904510252074,0.9659258262890683
1,92553.64,0.0,0.0,297655.51,23508.22,False,True,False,False,False,92553.64,-366700.93000000005,0.25881904510252074,0.9659258262890683
1,66312.08,0.0,0.0,544421.33,424250.45,False,True,False,False,False,66312.08,-186482.95999999996,0.25881904510252074,0.9659258262890683
1,142282.63,0.0,0.0,805331.66,3461666.05,False,True,False,False,False,142282.63,2514051.76,0.25881904510252074,0.9659258262890683
1,114499.14,0.0,0.0,129297.57,420946.86,False,True,False,False,False,114499.14,177150.14999999997,0.25881904510252074,0.9659258262890683
1,76635.24,0.0,0.0,102696.35,92307.65,False,True,False,False,False,76635.24,-87023.94000000002,0.25881904510252074,0.9659258262890683
1,132574.0,0.0,0.0,198207.11,965870.05,False,True,False,False,False,132574.0,635088.9400000001,0.25881904510252074,0.9659258262890683
1,39485.21,0.0,0.0,9987286.56,16900000.0,False,True,False,False,False,39485.21,6873228.2299999995,0.25881904510252074,0.9659258262890683
1,236825.42,0.0,0.0,243796.7,420946.86,False,True,False,False,False,236825.42,-59675.26000000004,0.25881904510252074,0.9659258262890683
1,327066.19,0.0,0.0,947614.29,3461666.05,False,True,False,False,False,327066.19,2186985.57,0.25881904510252074,0.9659258262890683
1,156819.6,0.0,0.0,438635.96,500631.71,False,True,False,False,False,156819.6,-94823.85,0.25881904510252074,0.9659258262890683
1,13136.44,0.0,0.0,1525395.97,1412484.09,False,True,False,False,False,13136.44,-126048.31999999989,0.25881904510252074,0.9659258262890683
1,4306.89,256849.49,252542.6,0.0,0.0,False,False,False,True,False,1.546140993013978e-11,-4306.89,0.25881904510252074,0.9659258262890683
1,8309.52,252542.6,244233.08,0.0,0.0,False,False,False,True,False,-1.8189894035458565e-11,-8309.52,0.25881904510252074,0.9659258262890683
1,5363.35,81503.83,76140.48,0.0,0.0,False,False,False,True,False,-5.4569682106375694e-12,-5363.35,0.25881904510252074,0.9659258262890683
1,132.42,76140.48,76008.06,0.0,0.0,False,False,False,True,False,1.7337242752546445e-12,-132.42,0.25881904510252074,0.9659258262890683
1,19644.08,76008.06,56363.98,0.0,0.0,False,False,False,True,False,7.275957614183426e-12,-19644.08,0.25881904510252074,0.9659258262890683
1,895.24,56363.98,55468.74,0.0,0.0,False,False,False,True,False,-5.229594535194337e-12,-895.24,0.25881904510252074,0.9659258262890683
1,7641.08,55468.74,47827.66,0.0,0.0,False,False,False,True,False,5.4569682106375694e-12,-7641.08,0.25881904510252074,0.9659258262890683
